compatibility_id,stroller_id,stroller_brand,stroller_model,stroller_display_name,stroller_in_public_picker,stroller_product_type,car_seat_id,car_seat_brand,car_seat_model,car_seat_display_name,car_seat_seat_type,car_seat_in_public_picker,compatibility_type,compatibility_status,confidence,adapter_required,adapter_type,adapter_url,adapter_price,adapter_sku,notes,source_url,source_name,source_type,source_date,verification_status,created_at,updated_at,inferred_or_explicit,inference_rule,hard_coded_rule_source,same_brand_pair,adapter_url_matches_affiliate_product,adapter_catalog_product_id,adapter_catalog_product_name,adapter_provider,duplicate_pair_count,duplicate_pair_key,stroller_identity_reconciles_to_picker,car_seat_identity_reconciles_to_picker,stroller_is_non_chassis_accessory,suspicious_same_brand_expansion,suspicious_euro_adapter_expansion,suspicious_brand_level_expansion,suspicious_universal_expansion
cmr0sqohq00052rthkblmho5u,cmqpqr17i001y7qllzy4rhcm4,Mompush,Velo Travel,Mompush Velo Travel,yes,Travel,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,Mompush Ultimate / Meteor / Velo accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Mompush click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:23:27.23,2026-06-30 15:23:27.23,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr17i001y7qllzy4rhcm4|nuna-pipa-rx,yes,yes,no,no,yes,no,no
cmr0sqoml00072rtho62pewox,cmqpqr17i001y7qllzy4rhcm4,Mompush,Velo Travel,Mompush Velo Travel,yes,Travel,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,MEDIUM,true,,,,,Mompush Ultimate / Meteor / Velo accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a Mompush click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:23:27.405,2026-06-30 15:23:27.405,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr17i001y7qllzy4rhcm4|nuna-pipa-urbn,yes,no,no,no,yes,no,no
cmrfd4cvr0041t781uh6cvgeh,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,chicco-keyfit-30,Chicco,KeyFit 30,Chicco KeyFit 30,INFANT,no,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4hcAHc6,,,,,,,,,2026-07-10 20:02:44.152,2026-07-11 00:27:57.298,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|chicco-keyfit-30,yes,no,no,no,no,no,no
cmrfd4d060043t7812nksif0y,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qp6y00033835pgtlizxk,Chicco,KeyFit 30 ClearTex,Chicco KeyFit 30 ClearTex,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4hcAHc6,,,,,,,,,2026-07-10 20:02:44.311,2026-07-11 00:27:57.298,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qp6y00033835pgtlizxk,yes,yes,no,no,no,no,no
cmrfd4d920047t781pvac7wxz,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qp9s00043835h85g6sl0,Chicco,KeyFit Max ClearTex,Chicco KeyFit Max ClearTex,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4hcAHc6,,,,,,,,,2026-07-10 20:02:44.631,2026-07-11 00:27:57.298,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qp9s00043835h85g6sl0,yes,yes,no,no,no,no,no
cmrfd4ddj0049t781e9uvzmxb,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qpc50005383512d994gn,Chicco,KeyFit Max Zip ClearLux,Chicco KeyFit Max Zip ClearLux,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4hcAHc6,,,,,,,,,2026-07-10 20:02:44.791,2026-07-11 00:27:57.298,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qpc50005383512d994gn,yes,yes,no,no,no,no,no
cmrfd4di0004bt781hnfo957s,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qpeg00063835eten1p5s,Chicco,KeyFit Max Zip ClearTex,Chicco KeyFit Max Zip ClearTex,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4hcAHc6,,,,,,,,,2026-07-10 20:02:44.952,2026-07-11 00:27:57.298,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qpeg00063835eten1p5s,yes,yes,no,no,no,no,no
cmrfmjdfe002sqal3d0g0gcdb,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,clek-liing,Clek,Liing,Clek Liing,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.24,2026-07-11 00:26:21.24,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|clek-liing,yes,yes,no,no,no,no,no
cmrfmjdfd002qqal30wnjx4nk,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,clek-liingo,Clek,Liingo,Clek Liingo,INFANT,no,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.24,2026-07-11 00:26:21.24,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|clek-liingo,yes,no,no,no,no,no,no
cmrfmjdff002yqal35i36qw2s,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qpgs00073835wm1de2we,Cybex,Aton G2,Cybex Aton G2,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.24,2026-07-11 00:26:21.24,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qpgs00073835wm1de2we,yes,yes,no,no,no,no,no
cmrfmjdfo0030qal32zosk43i,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmrdwvbsy000u7tmavhnk64ww,Cybex,Aton G2 Swivel,CYBEX Aton G2 Swivel,INFANT,no,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.241,2026-07-11 00:26:21.241,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmrdwvbsy000u7tmavhnk64ww,yes,no,no,no,no,no,no
cmrfmjdfs0032qal3kcl5ulnf,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qpj400083835htva49ii,Cybex,Cloud G Pro Comfort Extend,Cybex Cloud G Pro,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.241,2026-07-11 00:26:21.241,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qpj400083835htva49ii,yes,yes,no,no,no,no,no
cmrfmjdfe002uqal38jlmu8em,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cybex-cloud-t,Cybex,Cloud T,CYBEX Cloud T,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4bfD1LO,,,,,,,,,2026-07-11 00:26:21.24,2026-07-11 00:26:21.24,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cybex-cloud-t,yes,yes,no,no,no,no,no
cmrfmgoh40028qal31ct0xopx,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,cmqx4qqbg000k3835k8b3mf6l,Maxi-Cosi,Ambra,Maxi-Cosi Ambra,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-07-11 00:24:15.59,2026-07-11 00:24:15.59,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|cmqx4qqbg000k3835k8b3mf6l,yes,yes,no,no,no,no,no
cmrfmgohf002iqal31cukbken,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,maxi-cosi-mico-luxe,Maxi-Cosi,Mico Luxe,Maxi-Cosi Mico Luxe,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-07-11 00:24:15.595,2026-07-11 00:24:15.595,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|maxi-cosi-mico-luxe,yes,yes,no,no,no,no,no
cmrfmgoh6002eqal3aetuvksf,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,maxi-cosi-mico-pro,Maxi-Cosi,Mico Pro,Maxi-Cosi Mico Pro,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-07-11 00:24:15.59,2026-07-11 00:24:15.59,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|maxi-cosi-mico-pro,yes,yes,no,no,no,no,no
cmrfmgohm002oqal3ju8w9cvj,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,maxi-cosi-peri,Maxi-Cosi,Peri 180,Maxi-Cosi Peri 180,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-07-11 00:24:15.599,2026-07-11 00:24:15.599,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|maxi-cosi-peri,yes,yes,no,no,no,no,no
cmr0sqotn00092rthe6sac9dn,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-06-30 15:23:27.659,2026-07-11 00:24:15.596,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|nuna-pipa-lite-rx,yes,yes,no,no,no,no,no
cmr0sqoyb000b2rthghdr59r5,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-06-30 15:23:27.827,2026-07-11 00:24:15.595,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|nuna-pipa-aire-rx,yes,yes,no,no,no,no,no
cmr0sqp2y000d2rth4eleejru,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-06-30 15:23:27.994,2026-07-11 00:24:15.596,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|nuna-pipa-rx,yes,yes,no,no,no,no,no
cmr0sqp7h000f2rthd35oti1s,cmqpqr19z001z7qllvwvfvx5w,Mompush,Wiz,Mompush Wiz,yes,Full-Size,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,HIGH,true,Mompush Wiz Stroller Car Seat Adapter,https://amzn.to/4aQ81C2,,,,,,,,,2026-06-30 15:23:28.158,2026-07-11 00:24:15.591,inferred,retailer_source,,no,no,,,,1,cmqpqr19z001z7qllvwvfvx5w|nuna-pipa-urbn,yes,no,no,no,no,no,no
nuna-demi-next__nuna-pipa-lite-rx,nuna-demi-next,Nuna,DEMI next,Nuna DEMI next,yes,Single-to-Double,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-demi-next|nuna-pipa-lite-rx,yes,yes,no,no,yes,yes,no
nuna-demi-next__nuna-pipa-aire-rx,nuna-demi-next,Nuna,DEMI next,Nuna DEMI next,yes,Single-to-Double,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,Compatible via same adapter path as Nuna PIPA rx.,,,,,,2026-06-13 20:48:32.741,2026-06-13 20:48:32.741,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-demi-next|nuna-pipa-aire-rx,yes,yes,no,no,yes,yes,no
nuna-demi-next__nuna-pipa-rx,nuna-demi-next,Nuna,DEMI next,Nuna DEMI next,yes,Single-to-Double,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-demi-next|nuna-pipa-rx,yes,yes,no,no,yes,yes,no
nuna-demi-next__nuna-pipa-urbn,nuna-demi-next,Nuna,DEMI next,Nuna DEMI next,yes,Single-to-Double,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-demi-next|nuna-pipa-urbn,yes,no,no,no,yes,yes,no
nuna-mixx-next__nuna-pipa-lite-rx,nuna-mixx-next,Nuna,MIXX next,Nuna MIXX next,yes,Full-Size,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-03-22 03:02:28.613,2026-07-26 20:47:37.801,inferred,other_rule_with_note,,yes,no,,,,1,nuna-mixx-next|nuna-pipa-lite-rx,yes,yes,no,no,no,yes,no
nuna-mixx-next__nuna-pipa-aire-rx,nuna-mixx-next,Nuna,MIXX next,Nuna MIXX next,yes,Full-Size,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-13 20:48:32.741,2026-07-26 20:47:37.994,inferred,other_rule_with_note,,yes,no,,,,1,nuna-mixx-next|nuna-pipa-aire-rx,yes,yes,no,no,no,yes,no
nuna-mixx-next__nuna-pipa-rx,nuna-mixx-next,Nuna,MIXX next,Nuna MIXX next,yes,Full-Size,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-03-22 03:02:28.613,2026-07-26 20:47:37.613,inferred,other_rule_with_note,,yes,no,,,,1,nuna-mixx-next|nuna-pipa-rx,yes,yes,no,no,no,yes,no
nuna-mixx-next__nuna-pipa-urbn,nuna-mixx-next,Nuna,MIXX next,Nuna MIXX next,yes,Full-Size,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-03-22 03:02:28.613,2026-07-26 20:47:37.895,inferred,other_rule_with_note,,yes,no,,,,1,nuna-mixx-next|nuna-pipa-urbn,yes,no,no,no,no,yes,no
cmqzsb0x9002512dxop8akp9x,cmqx8d5bv001413kpjri9r4s9,Nuna,Mixx Next Bmw,Nuna Mixx Next Bmw,no,,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:30.67,2026-07-26 20:47:38.566,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5bv001413kpjri9r4s9|nuna-pipa-lite-rx,no,yes,no,no,no,yes,no
cmqzsb12h002912dxi4u99r6j,cmqx8d5bv001413kpjri9r4s9,Nuna,Mixx Next Bmw,Nuna Mixx Next Bmw,no,,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:30.857,2026-07-26 20:47:38.759,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5bv001413kpjri9r4s9|nuna-pipa-aire-rx,no,yes,no,no,no,yes,no
cmqzsb0us002312dxnwd9mgeu,cmqx8d5bv001413kpjri9r4s9,Nuna,Mixx Next Bmw,Nuna Mixx Next Bmw,no,,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:30.58,2026-07-26 20:47:38.47,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5bv001413kpjri9r4s9|nuna-pipa-rx,no,yes,no,no,no,yes,no
cmqzsb100002712dxo0jqa6ti,cmqx8d5bv001413kpjri9r4s9,Nuna,Mixx Next Bmw,Nuna Mixx Next Bmw,no,,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:30.768,2026-07-26 20:47:38.661,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5bv001413kpjri9r4s9|nuna-pipa-urbn,no,no,no,no,no,yes,no
cmqzsb1bo002d12dx8qv6r4gp,cmqx8d5e9001513kpvy66jrkf,Nuna,Mixx Next With Magnetic Buckle,Nuna Mixx Next With Magnetic Buckle,no,,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:31.188,2026-07-26 20:47:38.945,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5e9001513kpvy66jrkf|nuna-pipa-lite-rx,no,yes,no,no,no,yes,no
cmqzsb1ge002h12dxwmrrxo54,cmqx8d5e9001513kpvy66jrkf,Nuna,Mixx Next With Magnetic Buckle,Nuna Mixx Next With Magnetic Buckle,no,,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:31.357,2026-07-26 20:47:39.134,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5e9001513kpvy66jrkf|nuna-pipa-aire-rx,no,yes,no,no,no,yes,no
cmqzsb19c002b12dx44btkn3q,cmqx8d5e9001513kpvy66jrkf,Nuna,Mixx Next With Magnetic Buckle,Nuna Mixx Next With Magnetic Buckle,no,,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:31.105,2026-07-26 20:47:38.849,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5e9001513kpvy66jrkf|nuna-pipa-rx,no,yes,no,no,no,yes,no
cmqzsb1e0002f12dxw5iatglx,cmqx8d5e9001513kpvy66jrkf,Nuna,Mixx Next With Magnetic Buckle,Nuna Mixx Next With Magnetic Buckle,no,,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,"Same-brand direct fit — Nuna PIPA seats click straight onto Nuna strollers, no adapter needed.",,,,,,2026-06-29 22:23:31.272,2026-07-26 20:47:39.038,inferred,other_rule_with_note,,yes,no,,,,1,cmqx8d5e9001513kpvy66jrkf|nuna-pipa-urbn,no,no,no,no,no,yes,no
nuna-tavo-next__nuna-pipa-lite-rx,nuna-tavo-next,Nuna,TAVO next,Nuna TAVO next,yes,Full-Size,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-tavo-next|nuna-pipa-lite-rx,yes,yes,no,no,yes,yes,no
nuna-tavo-next__nuna-pipa-aire-rx,nuna-tavo-next,Nuna,TAVO next,Nuna TAVO next,yes,Full-Size,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,Compatible via same adapter path as Nuna PIPA rx.,,,,,,2026-06-13 20:48:32.741,2026-06-13 20:48:32.741,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-tavo-next|nuna-pipa-aire-rx,yes,yes,no,no,yes,yes,no
nuna-tavo-next__nuna-pipa-rx,nuna-tavo-next,Nuna,TAVO next,Nuna TAVO next,yes,Full-Size,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-tavo-next|nuna-pipa-rx,yes,yes,no,no,yes,yes,no
nuna-tavo-next__nuna-pipa-urbn,nuna-tavo-next,Nuna,TAVO next,Nuna TAVO next,yes,Full-Size,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-03-22 17:19:43.856,2026-03-22 17:19:43.856,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,nuna-tavo-next|nuna-pipa-urbn,yes,no,no,no,yes,yes,no
cmqzsb1q0002l12dxherdnnr5,cmqx8d5gq001613kp6pkqi29a,Nuna,Tavo Next Granite,Nuna Tavo Next Granite,no,,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-06-29 22:23:31.705,2026-06-29 22:23:31.705,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,cmqx8d5gq001613kp6pkqi29a|nuna-pipa-lite-rx,no,yes,no,no,yes,yes,no
cmqzsb1ux002p12dxj3fxdtcv,cmqx8d5gq001613kp6pkqi29a,Nuna,Tavo Next Granite,Nuna Tavo Next Granite,no,,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,Compatible via same adapter path as Nuna PIPA rx.,,,,,,2026-06-29 22:23:31.881,2026-06-29 22:23:31.881,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,cmqx8d5gq001613kp6pkqi29a|nuna-pipa-aire-rx,no,yes,no,no,yes,yes,no
cmqzsb1ni002j12dx1yjr1dob,cmqx8d5gq001613kp6pkqi29a,Nuna,Tavo Next Granite,Nuna Tavo Next Granite,no,,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-06-29 22:23:31.614,2026-06-29 22:23:31.614,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,cmqx8d5gq001613kp6pkqi29a|nuna-pipa-rx,no,yes,no,no,yes,yes,no
cmqzsb1sf002n12dx760z5llw,cmqx8d5gq001613kp6pkqi29a,Nuna,Tavo Next Granite,Nuna Tavo Next Granite,no,,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,DIRECT,,HIGH,false,,,,,Nuna works most cleanly inside the PIPA ecosystem.,,,,,,2026-06-29 22:23:31.791,2026-06-29 22:23:31.791,inferred,euro_shared_adapter_expansion,,yes,no,,,,1,cmqx8d5gq001613kp6pkqi29a|nuna-pipa-urbn,no,no,no,no,yes,yes,no
cmrh19jlk001f110gprgw1st5,cmqscejzb0000ltzkwuczhvv1,Nuna,TRIV LX,Nuna TRIV LX,yes,Compact / Mid-Size,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,DIRECT,,HIGH,false,,,,,,,,,,,2026-07-12 00:06:23.095,2026-07-12 00:06:23.095,explicit,hard_coded_exact_rule,brand direct-fit rule (see apply*/prune* scripts),yes,no,,,,1,cmqscejzb0000ltzkwuczhvv1|nuna-pipa-lite-rx,yes,yes,no,no,no,yes,no
cmrh19jll001l110gm5li1yjo,cmqscejzb0000ltzkwuczhvv1,Nuna,TRIV LX,Nuna TRIV LX,yes,Compact / Mid-Size,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,DIRECT,,HIGH,false,,,,,,,,,,,2026-07-12 00:06:23.095,2026-07-12 00:06:23.095,explicit,hard_coded_exact_rule,brand direct-fit rule (see apply*/prune* scripts),yes,no,,,,1,cmqscejzb0000ltzkwuczhvv1|nuna-pipa-aire-rx,yes,yes,no,no,no,yes,no
cmrh19jlk001h110gnr19adk2,cmqscejzb0000ltzkwuczhvv1,Nuna,TRIV LX,Nuna TRIV LX,yes,Compact / Mid-Size,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,DIRECT,,HIGH,false,,,,,,,,,,,2026-07-12 00:06:23.095,2026-07-12 00:06:23.095,explicit,hard_coded_exact_rule,brand direct-fit rule (see apply*/prune* scripts),yes,no,,,,1,cmqscejzb0000ltzkwuczhvv1|nuna-pipa-rx,yes,yes,no,no,no,yes,no
