externalId,title,brand,model,kind,productType,strollerCategory,url,price,salePrice,availability,action,matched,reasons,collections
7397613142075,Uppababy - Callum Vista V3 Stroller | Callum Rumbleseat | Upper Adapters,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-callum-vista-v3-stroller-jake-rumbleseat-upper-adapters?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Callum Vista V3 Stroller | Callum Rumbleseat | Upper Adapters""",stroller
7314129190971,"Stokke - Yoyo 0+ Newborn Pack, Air France Blue",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-0-newborn-pack-air-france-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo 0+ Newborn Pack, Air France Blue""",stroller
7290968768571,"Baby Jogger - City Mini Air Lightweight Stroller, Compact Fold",Baby Jogger,City Mini Air,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/baby-jogger-city-mini-air-lightweight-stroller-compact-fold?_j=taylormadebabyco.com,549.99,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Baby Jogger City Mini 2; duplicate risk: Baby Jogger City Mini GT2; duplicate risk: Baby Jogger City Mini Double,stroller
7353530613819,Nuna - Pipa Series Winter Footmuff Caviar,Nuna,,,,,https://www.macrobaby.com/products/nuna-pipa-series-winter-footmuff-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Pipa Series Winter Footmuff Caviar""",stroller; car-seat-accessories
7137647231035,Peg-Perego - Child's Tray Ypsi,Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-childs-tray-ypsi?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg-Perego - Child's Tray Ypsi""",stroller
7388548563003,Thule - Stroller Seat Liner Grey Melange,Thule,,,,,https://www.macrobaby.com/products/thule-stroller-seat-liner-grey-melange?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Stroller Seat Liner Grey Melange""",stroller
7055382839355,Cybex - Priam 4 Stroller Frame - Chrome/Black,Cybex,,,,,https://www.macrobaby.com/products/cybex-priam-4-stroller-frame-chrome-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Priam 4 Stroller Frame - Chrome/Black""",stroller
7364093902907,"Uppababy - Bumper Bar For Minu V3, Saddle",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-bumper-bar-for-minu-v3-saddle?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Bumper Bar For Minu V3, Saddle""",stroller
7246195785787,"Bugaboo - Dual Comfort Seat Liner, Fresh White",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-dual-comfort-seat-liner-fresh-white?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo - Dual Comfort Seat Liner, Fresh White""",stroller
7079486914619,"Nuna - Trvl With Travel Bag Stroller, Ocean",Nuna,Trvl With Travel Bag,stroller,travel stroller,Travel,https://www.macrobaby.com/products/nuna-trvl-with-travel-bag-stroller-ocean?_j=taylormadebabyco.com,575,,in stock,create-new,,,stroller
7012783128635,"Chicco - Presto Self-Folding Compact Stroller, Graphite",Chicco,Presto Self-Folding,stroller,travel stroller,Travel,https://www.macrobaby.com/products/chicco-presto-self-folding-compact-stroller-graphite?_j=taylormadebabyco.com,229.99,,in stock,create-new,,,stroller
7167529517115,Prince Lionheart - Stroller Organizer Tray,Prince Lionheart,,,,,https://www.macrobaby.com/products/prince-lionheart-stroller-organizer-tray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Prince Lionheart - Stroller Organizer Tray""",stroller; adapters
7393547092027,"Stokke - Yoyo³ Stroller Bundle, Black Frame | Taupe 6+ Color Pack | Taupe Newborn Pack",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-stroller-bundle-black-frame-taupe-6-color-pack-taupe-newborn-pack?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Stroller Bundle, Black Frame | Taupe 6+ Color Pack | Taupe Newborn Pack""",stroller
7364093837371,"Uppababy - Bumper Bar For Minu V3, Chestnut",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-bumper-bar-for-minu-v3-chestnut?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Bumper Bar For Minu V3, Chestnut""",stroller
6686003462203,"Nuna - Tavo Next Stroller, Caviar",Nuna,Tavo Next,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/nuna-tavo-next-stroller-caviar?_j=taylormadebabyco.com,700,,out of stock,match-existing,Stroller:Nuna TAVO next,duplicate risk: Nuna TAVO next,stroller
7431857504315,Uppababy - Cruz V3 Stroller Greyson (Charcoal Mélange/Carbon Frame/Saddle Leather),UPPAbaby,Cruz V3,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/uppababy-cruz-v3-stroller-greyson-charcoal-melange-carbon-frame-saddle-leather?_j=taylormadebabyco.com,899.99,,in stock,match-existing,Stroller:UPPAbaby Cruz V3,duplicate risk: UPPAbaby Cruz V2; duplicate risk: UPPAbaby Cruz V3,stroller
7095115219003,"Bugaboo - Fox 5 Sun Canopy, Grey Melange",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-fox-5-sun-canopy-grey-melange?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo - Fox 5 Sun Canopy, Grey Melange""",stroller
6741145714747,Uppababy - Cup Holder For Ridge Stroller,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-cup-holder-for-ridge?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Cup Holder For Ridge Stroller""",stroller
7388548235323,Thule - Stroller Rider Board,Thule,,,,,https://www.macrobaby.com/products/thule-stroller-rider-board?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Stroller Rider Board""",stroller
7210343432251,Delta - Gap Classic Umbrella Lightweight Stroller Grey,Delta,Gap Classic Umbrella,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/delta-gap-classic-stroller-grey?_j=taylormadebabyco.com,148.99,,in stock,create-new,,,stroller
7279176908859,"Mima - Creo Newborn Snuggle Seat Pad + Pillow, Beige",Mima,,,,,https://www.macrobaby.com/products/mima-creo-newborn-snuggle-seat-pad-pillow-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mima - Creo Newborn Snuggle Seat Pad + Pillow, Beige""",stroller
7388548923451,Thule - Yepp 2 Mini Front Mounted Child Bike Seat,Thule,,,,,https://www.macrobaby.com/products/thule-yepp-2-mini-front-mounted-child-bike-seat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Yepp 2 Mini Front Mounted Child Bike Seat""",stroller
7285781987387,"Veer - Parent Organizer, Gray Granite",Veer,,,,,https://www.macrobaby.com/products/veer-parent-organizer-gray-granite?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Veer - Parent Organizer, Gray Granite""",stroller
7352216289339,Silver Cross - Reef Automobili Lamborghini Arancio Stroller & Bassinet,Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-reef-automobili-lamborghini-arancio-stroller-bassinet?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Reef Automobili Lamborghini Arancio Stroller & Bassinet""",stroller
7381899378747,"Uppababy - Rumbleseat V3 Second Lower Seat, Kenzi (Mystic Aqua/Carbon Frame/Saddle Leather)",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-rumbleseat-v3-second-lower-seat-kenzi-mystic-aqua-carbon-frame-saddle-leather?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Rumbleseat V3 Second Lower Seat, Kenzi (Mystic Aqua/Carbon Frame/Saddle Leather)""",stroller
7279625797691,"Kidco - BUGGY HEART HOOK by BUGGYGEAR, Silver Aluminum/Brown Leather",Kidco,,,,,https://www.macrobaby.com/products/kidco-buggy-heart-hook-by-buggygear-silver-aluminum-brown-leather?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Kidco - BUGGY HEART HOOK by BUGGYGEAR, Silver Aluminum/Brown Leather""",stroller; adapters
7046691422267,"J.L. Childress Cargo 'N Drinks Parent Tray, Black",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-cargo-n-drinks-parent-tray-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress Cargo 'N Drinks Parent Tray, Black""",stroller
6678500704315,Kids Preferred Disney Pooh and Friends Winnie the Pooh Activity Toy,Disney,,,,,https://www.macrobaby.com/products/kids-preferred-disney-pooh-and-friends-winnie-the-pooh-activity-toy?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Kids Preferred Disney Pooh and Friends Winnie the Pooh Activity Toy""",stroller
6678068756539,"Skip Hop - Bandana Buddies Stroller Toy, Dog",Skip Hop,,,,,https://www.macrobaby.com/products/skip-hop-bandana-buddies-activity-animals-puppy?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Skip Hop - Bandana Buddies Stroller Toy, Dog""",stroller
7212814532667,Cybex - Coya Bumper Bar - Dark Brown,Cybex,,,,,https://www.macrobaby.com/products/cybex-coya-bumper-bar-dark-brown?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Coya Bumper Bar - Dark Brown""",stroller
6678227648571,Uppababy - Vista Upper Adapter,UPPAbaby,Uppababy - Vista Upper Adapter,adapter,stroller adapter,,https://www.macrobaby.com/products/uppababy-vista-upper-adapter?_j=taylormadebabyco.com,39.99,,in stock,create-new,,,stroller; adapters
7278091927611,"Safety 1St - Disney Baby Character Umbrella Stroller, Eye-catching, Hide & Seek Mickey",Safety 1st,Disney Baby Character Umbrella,stroller,umbrella stroller,Umbrella,https://www.macrobaby.com/products/safety-1st-disney-baby-character-umbrella-stroller-eye-catching-hide-seek-mickey?_j=taylormadebabyco.com,49.99,,in stock,create-new,,,stroller
7019382505531,Prince Lionheart - 2Pk Stroller Hooks,Prince Lionheart,,,,,https://www.macrobaby.com/products/prince-lionheart-2pk-stroller-hooks?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Prince Lionheart - 2Pk Stroller Hooks""",stroller
7236787503163,"Uppababy - RumbleSeat V2+, Second Seat Emmett",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-rumbleseat-v2-second-seat-emmett?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - RumbleSeat V2+, Second Seat Emmett""",stroller
7297472069691,Rocknstroll - At Home Kit,Rocknstroll,,,,,https://www.macrobaby.com/products/rocknstroll-at-home-kit?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Rocknstroll - At Home Kit""",stroller; adapters
7438466318395,"Joolz - Aer² Foldable Bumper Bar, Mid Brown Carbon",Joolz,,,,,https://www.macrobaby.com/products/joolz-aer-foldable-bumper-bar-mid-brown-carbon-2?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Aer² Foldable Bumper Bar, Mid Brown Carbon""",stroller
7307441012795,"Uppababy - Bassinet V3, Kenzi (Mystic Aqua/Carbon Frame)",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-bassinet-v3-kenzi-mystic-aqua-carbon-frame?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Bassinet V3, Kenzi (Mystic Aqua/Carbon Frame)""",stroller
7317837414459,"Baby Jogger - City Prix™ Jogger X Bike Trailer, Ambition Black",Baby Jogger,,,,,https://www.macrobaby.com/products/baby-jogger-city-prix%E2%84%A2-jogger-x-bike-trailer-ambition-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Baby Jogger - City Prix™ Jogger X Bike Trailer, Ambition Black""",stroller
7135655624763,"Valco Baby - Rover Rider, Universal Stroller Attachment for Children",Valco Baby,,,,,https://www.macrobaby.com/products/valco-rover-rider-board?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Valco Baby - Rover Rider, Universal Stroller Attachment for Children""",stroller
7407813361723,"Ergobaby Metro 3 Travel Stroller, Onyx Black",Ergobaby,Metro 3 Travel,stroller,travel stroller,Travel,https://www.macrobaby.com/products/ergobaby-metro-3-all-in-one-compact-baby-stroller-lightweight-travel-stroller-onyx-black?_j=taylormadebabyco.com,399,,in stock,create-new,,,stroller
7439146844219,Inglesina - Quid³ Stroller Raincover,Inglesina,,,,,https://www.macrobaby.com/products/inglesina-quid-stroller-raincover-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Inglesina - Quid³ Stroller Raincover""",stroller
7304864825403,"Doona -- Essentials Bag, Nitro Black",Doona,,,,,https://www.macrobaby.com/products/doona-essentials-bag-nitro-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Doona -- Essentials Bag, Nitro Black""",stroller
6939045101627,Nuby - Weather Shield Fits Most Tandem Stroller,Nuby,,,,,https://www.macrobaby.com/products/nuby-weather-shield-fits-most-tandem-stroller?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuby - Weather Shield Fits Most Tandem Stroller""",stroller
7330337914939,"Stokke - Yoyo 6+ Color Pack, Stone",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-6-color-pack-stone?_j=taylormadebabyco.com,,,,skip,,Stroller-related item was not a primary stroller or clear car-seat adapter,stroller
7285781889083,"Veer - Flex Fan, Portable Baby Stroller Fan",Veer,,,,,https://www.macrobaby.com/products/veer-flex-fan?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Veer - Flex Fan, Portable Baby Stroller Fan""",stroller
7281373577275,Wonderfold - 2-In-1 Cup & Phone Holder Beige (Fits All Wagons),WonderFold,,,,,https://www.macrobaby.com/products/wonderfold-2-in-1-cup-phone-holder-beige-fits-all-wagons?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Wonderfold - 2-In-1 Cup & Phone Holder Beige (Fits All Wagons)""",stroller
7301098930235,"Cybex - Egazelle/Gazelle S 2 Cot, Almond Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-egazelle-gazelle-s-2-cot-almond-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Egazelle/Gazelle S 2 Cot, Almond Beige""",stroller
7149288161339,Uppababy Adapters for Minu and Minu V2 (Mesa and Bassinet),UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-adapters-for-minu-and-minu-v2-mesa-and-bassinet?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy Adapters for Minu and Minu V2 (Mesa and Bassinet)""",stroller; adapters
7394738077755,"Thule - Bassinet Mid, Blue",Thule,,,,,https://www.macrobaby.com/products/thule-bassinet-mid-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Bassinet Mid, Blue""",stroller
6725560762427,"Silver Cross - Coast/Wave Lower Adapters, All Models",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-coast-wave-2020-lower-adapters-all-models?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Coast/Wave Lower Adapters, All Models""",stroller; adapters
6678227419195,Uppababy - Vista/Cruz Snack Tray,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-cruz-snack-tray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista/Cruz Snack Tray""",stroller
7388548464699,Thule - Stroller Seat Liner Black,Thule,,,,,https://www.macrobaby.com/products/thule-stroller-seat-liner-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Stroller Seat Liner Black""",stroller
7388548661307,Thule - Summer Seat Liner Gray,Thule,,,,,https://www.macrobaby.com/products/thule-summer-seat-liner-gray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Summer Seat Liner Gray""",stroller
7438466187323,Joolz - Aer² Car Seat Adapter Set,Joolz,Joolz - Aer² Car Seat Adapter Set,adapter,stroller adapter,,https://www.macrobaby.com/products/joolz-aer-car-seat-adapter-set?_j=taylormadebabyco.com,59.99,,out of stock,create-new,,,stroller; adapters
7388548857915,Thule - Yepp 2 Maxi Rack Mount Midnight Black,Thule,,,,,https://www.macrobaby.com/products/thule-yepp-2-maxi-rack-mount-midnight-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Yepp 2 Maxi Rack Mount Midnight Black""",stroller
7425272971323,"Silver Cross - Reef 2 Multi-terrain Modular Stroller + Bassinet Bundle, Espresso (Special Edition)",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-reef-2-multi-terrain-modular-stroller-bassinet-bundle-espresso-special-edition?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Reef 2 Multi-terrain Modular Stroller + Bassinet Bundle, Espresso (Special Edition)""",stroller
6678226206779,Uppababy - Piggyback For Cruz V2 - Baby Board,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-piggyback-for-cruz-v2-baby-board?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Piggyback For Cruz V2 - Baby Board""",stroller
6812638576699,Uppababy - Bumper Bar For Ridge,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-bumper-bar-for-ridge?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Bumper Bar For Ridge""",stroller
7413455355963,Ergobaby Metro 3 Cupholder,Ergobaby,,,,,https://www.macrobaby.com/products/ergobaby-metro-3-cupholder?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Ergobaby Metro 3 Cupholder""",stroller
7363960668219,Uppababy - Snack Tray For Minu Duo,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-snack-tray-for-minu-duo?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Snack Tray For Minu Duo""",stroller
7257453101115,"Infantino - Wee Wild Ones - Spiral Activity Toy, Raccoon",Infantino,,,,,https://www.macrobaby.com/products/infantino-wee-wild-ones-spiral-activity-toy-raccoon?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Infantino - Wee Wild Ones - Spiral Activity Toy, Raccoon""",stroller
6991238299707,"Nuby - 18Pk Linkables Teething Toys, Black/Grey/White",Nuby,,,,,https://www.macrobaby.com/products/nuby-18pk-linkables-teething-toys-black-grey-white?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuby - 18Pk Linkables Teething Toys, Black/Grey/White""",stroller
7386881884219,Thule - Urban Glide 3 Snack Tray,Thule,,,,,https://www.macrobaby.com/products/thule-urban-glide-3-snack-tray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Urban Glide 3 Snack Tray""",stroller
6686003068987,"Nuna - MIXX Snack Tray, Black",Nuna,,,,,https://www.macrobaby.com/products/nuna-mixx-snack-tray-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - MIXX Snack Tray, Black""",stroller
6811375206459,Veer - Bug Shield for Veer All-Terrain Cruiser and Cruiser City 2 Seater Models,Veer,,,,,https://www.macrobaby.com/products/veer-bug-shield?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Veer - Bug Shield for Veer All-Terrain Cruiser and Cruiser City 2 Seater Models""",stroller
7425272938555,"Silver Cross - Reef 2 Multi-terrain Modular Stroller, Ganache",Silver Cross,Reef 2 Multi-terrain Modular,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/silver-cross-reef-2-multi-terrain-modular-stroller-ganache?_j=taylormadebabyco.com,1199.99,,out of stock,manual-review,,similar existing product/version requires review; duplicate risk: Silver Cross Reef 2; duplicate risk: Silver Cross Reef,stroller
7393442627643,"Stokke - Yoyo³ Stroller Bundle, Black And White Frame | Black 6+ Color Pack | Black Newborn Pack",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo-stroller-bundle-black-and-white-frame-black-6-color-pack-black-newborn-pack?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke - Yoyo³ Stroller Bundle, Black And White Frame | Black 6+ Color Pack | Black Newborn Pack""",stroller
7267237101627,"Nuby - Tandem Stroller Weather Shield, Clear Plastic Cover",Nuby,,,,,https://www.macrobaby.com/products/nuby-tandem-stroller-weather-shield-clear-plastic-cover?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuby - Tandem Stroller Weather Shield, Clear Plastic Cover""",stroller
7297471381563,Rocknstroll - Bundle Kit,Rocknstroll,,,,,https://www.macrobaby.com/products/rocknstroll-bundle-kit?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Rocknstroll - Bundle Kit""",stroller; adapters
7416005328955,Nuna - Demi Next + PIPA Urbn Travel System Caviar,Nuna,,,,,https://www.macrobaby.com/products/nuna-demi-next-pipa-urbn-travel-system-caviar-2?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Demi Next + PIPA Urbn Travel System Caviar""",stroller
7425272643643,Silver Cross - Jet 5 & Jet Double Car Seat Adapters,Silver Cross,Silver Cross - Jet 5 & Jet Double Car Seat Adapters,adapter,stroller adapter,,https://www.macrobaby.com/products/silver-cross-jet-5-jet-double-car-seat-adapters-1?_j=taylormadebabyco.com,59.99,,in stock,create-new,,,stroller; adapters
7098212286523,"Cybex - Gazelle S Cot, Moon Black",Cybex,,,,,https://www.macrobaby.com/products/cybex-gazelle-s-2-cot-moon-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex - Gazelle S Cot, Moon Black""",stroller
7400986738747,"Stokke YOYO3 Frame, Black - Textile Set Not Included - Comes with 5-Point Harness, Multi-Position Reclining Backrest, Canopy Extensions, Padded Sho",Stokke,,,,,https://www.macrobaby.com/products/stokke-yoyo3-frame-black-textile-set-not-included-comes-with-5-point-harness-multi-position-reclining-backrest-canopy-extensions-padded-sho?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Stokke YOYO3 Frame, Black - Textile Set Not Included - Comes with 5-Point Harness, Multi-Position Reclining Backrest, Canopy Extensions, Padded Sho""",stroller
6727863631931,"J.L. Childress Side Sling Stroller Cargo Net, Mickey Black",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-side-sling-stroller-cargo-net-mickey-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress Side Sling Stroller Cargo Net, Mickey Black""",stroller
7386881720379,Thule - Newborn Inlay New,Thule,,,,,https://www.macrobaby.com/products/thule-newborn-inlay-new?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule - Newborn Inlay New""",stroller
7224288870459,Nuna - DEMI Next Granite Bassinet + Stand,Nuna,,,,,https://www.macrobaby.com/products/nuna-demi-next-granite-bassinet-stand?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - DEMI Next Granite Bassinet + Stand""",stroller
6677884272699,"Britax - BOB Gear Revolution Flex 3.0 Jogging Stroller, Graphite Black",BOB,Britax - BOB Gear Revolution Flex 3.0,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/bob-gear-revolution-flex-3-0-jogging-stroller-graphite-black?_j=taylormadebabyco.com,649.99,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: BOB Revolution Flex 3.0,stroller
7250903269435,Joolz - Aer+ Footboard,Joolz,,,,,https://www.macrobaby.com/products/joolz-aer-footboard?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Aer+ Footboard""",stroller
7260040298555,Joolz - Aer+ Foldable Bumper Bar Black Carbon,Joolz,,,,,https://www.macrobaby.com/products/joolz-aer-foldable-bumper-bar-black-carbon-1?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz - Aer+ Foldable Bumper Bar Black Carbon""",stroller
6739984252987,Jeep Deluxe Stroller Weather Shield,Jeep,,,,,https://www.macrobaby.com/products/jeep-deluxe-stroller-weather-shield?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Jeep Deluxe Stroller Weather Shield""",stroller
6678225092667,UPPAbaby Infant Snugseat In Grey,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-infant-snugseat-in-grey?_j=taylormadebabyco.com,,,,skip,,Stroller-related item was not a primary stroller or clear car-seat adapter,stroller
6678074294331,"Skip Hop - Stroll & Go Car Seat Cover, Grey Feather",Skip Hop,,,,,https://www.macrobaby.com/products/skip-hop-stroll-go-car-seat-cover-grey-feather?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Skip Hop - Stroll & Go Car Seat Cover, Grey Feather""",stroller; car-seat-accessories
7213312049211,Nuna - Stroller Wind Cover Indigo,Nuna,,,,,https://www.macrobaby.com/products/nuna-stroller-wind-cover-indigo?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Stroller Wind Cover Indigo""",stroller
7386017136699,7AM Voyage - Universal Stroller Organizer Bag,7AM,,,,,https://www.macrobaby.com/products/7am-voyage-universal-stroller-organizer-bag?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""7AM Voyage - Universal Stroller Organizer Bag""",stroller
7374586970171,Silver Cross - Jet 5 Mosquito Net,Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-jet-5-mosquito-net?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Jet 5 Mosquito Net""",stroller
6960434839611,Dreambaby - Playard Insect Netting,Dreambaby,,,,,https://www.macrobaby.com/products/dreambaby-playard-insect-netting?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Dreambaby - Playard Insect Netting""",stroller
6678496772155,Jolly Jumper - Weather Shield For Single Stroller,Jolly Jumper,,,,,https://www.macrobaby.com/products/jolly-jumper-single-stroller-weather-shield?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Jolly Jumper - Weather Shield For Single Stroller""",stroller
7398603292731,Orbit - G5 Stroller Frame In Black Luxe,Orbit Baby,,,,,https://www.macrobaby.com/products/orbit-g5-stroller-frame-in-black-luxe?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Orbit - G5 Stroller Frame In Black Luxe""",stroller
7407473393723,Nuna - Demi Next Bassinet + Stand Caviar,Nuna,,,,,https://www.macrobaby.com/products/nuna-demi-next-bassinet-stand-caviar?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna - Demi Next Bassinet + Stand Caviar""",stroller
6679197220923,Chicco - Bravo Trio Travel System Camden,Chicco,,,,,https://www.macrobaby.com/products/chicco-bravo-trio-travel-system-camden?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Chicco - Bravo Trio Travel System Camden""",stroller
6741104918587,Uppababy - Vista Rain Shield For Rumbleseat And Rumbleseat V2,UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-vista-rain-shield-for-rumbleseat-and-rumbleseat-v2?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy - Vista Rain Shield For Rumbleseat And Rumbleseat V2""",stroller
7056216391739,"J.L. Childress - Disney Baby Shopping Cart and High Chair Cover, Mickey Mouse",J.L. Childress,,,,,https://www.macrobaby.com/products/j-l-childress-disney-baby-shopping-cart-and-high-chair-cover-mickey-mouse?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""J.L. Childress - Disney Baby Shopping Cart and High Chair Cover, Mickey Mouse""",stroller
7031363731515,Cybex - EPriam 2 Stroller Jeremy Scott Wings,Cybex,EPriam 2,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/cybex-epriam-2-stroller-one-box-jeremy-scott-wings?_j=taylormadebabyco.com,2799.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Priam,stroller
